,Unnamed: 0,tile_count,solar_system_count,total_panel_area,fips,average_household_income,county,education_bachelor,education_college,education_doctoral,education_high_school_graduate,education_less_than_high_school,education_master,education_population,education_professional_school,employed,existing_installs_count,gini_index,heating_fuel_coal_coke,heating_fuel_electricity,heating_fuel_fuel_oil_kerosene,heating_fuel_gas,heating_fuel_housing_unit_count,heating_fuel_none,heating_fuel_other,heating_fuel_solar,kw_median,kw_total,land_area,number_of_panels_median,number_of_panels_total,per_capita_income,population,population_density,poverty_family_below_poverty_level,poverty_family_count,race_asian,race_black_africa,race_indian_alaska,race_islander,race_other,race_two_more,race_white,state,total_area,unemployed,water_area,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,employ_rate,poverty_family_below_poverty_level_rate,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,heating_fuel_solar_rate,heating_fuel_other_rate,heating_fuel_none_rate,area_per_area,area_per_population,tile_count_res,tile_count_nonres,solar_system_count_res,solar_system_count_nonres,total_panel_area_res,total_panel_area_nonres,median_household_income,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,electricity_price_transportation,electricity_price_overall,electricity_consume_residential,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,lat,lon,elevation,heating_design_temperature,cooling_design_temperature,earth_temperature_amplitude,frost_days,air_temperature,relative_humidity,daily_solar_radiation,atmospheric_pressure,wind_speed,earth_temperature,heating_degree_days,cooling_degree_days,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,health_insurance_public_rate,health_insurance_none_rate,age_median,travel_time_average,fc,ft,voting_2016_dem_percentage,voting_2016_gop_percentage,voting_2016_dem_win,voting_2012_dem_percentage,voting_2012_gop_percentage,voting_2012_dem_win,edu_score,diversity,system_per_household,log_system_per_household,system_per_household_adj1,log_system_per_household_adj1,system_per_household_adj2,log_system_per_household_adj2,incentive_res,incentive_nonres,incentive_res_state,incentive_nonres_state,net_metering,feedin_tariff,cooperate_tax,property_tax,sales_tax,rebate,avg_retail_rate
647,647,18.0,13.0,469.78833273699996,6037204700,50027.3916599,Los Angeles County,236,544,19,527,1662,17,3005,0,2175,4.0,0.4219,0,318,8,762,1223,135,0,0,5.75,7930.75,0.3903728,23.0,31723.0,14140.0,4795,12283.13,237,1069,74,99,56,0,1671,139,2756,ca,0.3903728,168,0.0,8369.43265381,11901377.4296,0.553078202995,0.17537437604000003,0.18103161397700002,0.0785357737105,0.005657237936770001,0.0,0.0063227953411,0.574765380605,0.0206465067779,0.0116788321168,0.01543274244,0.0,0.348488008342,0.028988529718499998,0.928297055058,0.22170252572500002,0.623058053966,0.26001635323000005,0.006541291905149999,0.0,0.0,0.0,0.110384300899,669.672351551,0.0545196811173,14.0,4.0,11.0,2.0,261.421870957,208.36646178,39671.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1223,3.92,1270,1223,273300.0,918.0,34.031,-118.212,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.130969760167,0.144942648592,0.00834202294056,0.0233576642336,0.176642335766,0.108863399374,0.049009384775800004,0.11553701772700001,0.0790406673618,0.0467153284672,0.045464025026099995,0.874080130826,0.9331395348839999,0.06298850574710001,0.0045977011494300005,0.027586206896599998,0.00735632183908,0.169655172414,0.0432183908046,0.165977011494,0.0694252873563,0.171954022989,0.0349425287356,0.16367816092,0.0045977011494300005,0.0370078740157,0.37795275590599997,0.777083333333,0.0249653259362,0.650023116043,0.037910309755,0.143319463708,0.0,0.00323624595469,0.14054553860400001,0.038406827880500004,0.287814129919,0.233760075865,0.209577999052,0.13987671882400002,0.07586533902319999,0.438373305527,0.30740354536,33.8,27.0,6037,204700,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.5547420965,0.546559687544,0.008994276369580001,-4.711166862890001,0.00907547156283,-4.70217993734,0.00981193785773,-4.624155485899999,75,85,15,16,21,9,0,38,0,10,14.72
648,648,10.0,8.0,227.87183975099998,6037204810,43291.2967798,Los Angeles County,168,337,0,797,1502,21,2834,9,1967,3.0,0.4056,0,320,0,641,1149,188,0,0,6.25,6571.25,0.2971303,25.0,26285.0,11635.0,4796,16141.06,269,1007,52,91,82,0,1837,46,2688,ca,0.2971303,192,0.0,9436.89423828,9888642.65814,0.5299929428369999,0.281227946366,0.118913196895,0.0592801693719,0.007410021171489999,0.00317572335921,0.0,0.56046705588,0.0189741451209,0.0170975813178,0.0108423686405,0.0,0.383027522936,0.00959132610509,0.911069939787,0.26713008937399996,0.5578764142729999,0.278503046127,0.0,0.0,0.0,0.0,0.1636205396,314.946029034,0.0195120950982,8.0,2.0,7.0,1.0,93.58000809069999,134.29183166,37242.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1149,4.17,1234,1149,364000.0,1046.0,34.029,-118.20299999999999,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.147414512093,0.145746455379,0.0104253544621,0.025437864887399998,0.182860717264,0.0961217681401,0.038782318598800006,0.09153461217679999,0.07860717264389999,0.035446205171,0.0815262718932,0.876414273281,0.96644295302,0.116929334011,0.019827147941,0.0244026436197,0.0493136756482,0.135231316726,0.0691408235892,0.110320284698,0.0828673106253,0.148449415353,0.0925266903915,0.0650737163193,0.0,0.06888168557539999,0.24311183144200002,0.723333333333,0.031266017427,0.7324449000509999,0.026140440799599998,0.0492055356228,0.0,0.009738595592,0.15120451050699998,0.056613756613800005,0.292592592593,0.24232804232799998,0.240740740741,0.0767195767196,0.0746031746032,0.479149291076,0.254170141785,30.5,26.0,6037,204810,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.4280169372,0.538304699983,0.00609225413403,-5.1007371287900005,0.006173449327270001,-5.08749754909,0.006962576153180001,-4.9672057361699995,75,85,15,16,21,9,0,38,0,10,14.72
649,649,11.0,10.0,315.155070018,6037204820,53553.1548757,Los Angeles County,50,298,3,250,901,31,1542,9,1018,4.0,0.4153,0,158,0,326,523,39,0,0,5.25,2293.75,0.12366500000000001,21.0,9175.0,13439.0,2446,19779.23,107,449,9,0,0,0,975,39,1423,ca,0.12366500000000001,66,0.0,8032.32921143,3442298.97656,0.5843060959790001,0.162127107652,0.193255512322,0.0324254215305,0.0201037613489,0.005836575875489999,0.00194552529183,0.581766148814,0.0,0.0,0.00367947669665,0.0,0.39860997547,0.0159443990188,0.939114391144,0.238307349666,0.623326959847,0.302103250478,0.0,0.0,0.0,0.0,0.074569789675,1113.89065648,0.056316143921999996,9.0,2.0,9.0,1.0,137.749288033,177.405781985,41464.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,523,4.67,554,523,270100.0,1049.0,34.024,-118.206,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.10261651676200001,0.147179067866,0.0290269828291,0.0347506132461,0.132461161079,0.125102207686,0.049059689288599995,0.11283728536399999,0.09157808667210002,0.0331152902698,0.0846279640229,0.858508604207,1.0,0.0805500982318,0.0235756385069,0.0196463654224,0.0343811394892,0.20628683693500002,0.09921414538310001,0.12278978389,0.0235756385069,0.13359528487199998,0.0235756385069,0.111001964637,0.026522593320200002,0.055956678700400005,0.543321299639,0.581395348837,0.0379876796715,0.631416837782,0.104722792608,0.08316221765910001,0.0,0.0,0.128336755647,0.131270010672,0.21131270010699998,0.184631803629,0.278548559232,0.0917822838847,0.0949839914621,0.47996729353999995,0.21872444807799998,34.4,26.0,6037,204820,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.3696498054,0.5023904731409999,0.0172084130019,-4.06235688673,0.0172896081952,-4.057649640319999,0.019120458891,-3.95699637107,75,85,15,16,21,9,0,38,0,10,14.72
650,650,11.0,8.0,356.04715601,6037204910,44197.429305900005,Los Angeles County,91,276,4,362,994,56,1783,0,1240,1.0,0.4001,0,192,0,411,778,175,0,0,5.25,4607.0,0.200131,21.0,18428.0,12512.0,3021,15095.11,248,674,4,0,0,0,1217,111,1689,ca,0.200131,115,0.0,8115.09277344,6952661.93844,0.557487380819,0.203028603477,0.154795288839,0.0510375771172,0.031407739764400006,0.0,0.0022434099831700003,0.559086395233,0.0,0.0,0.00132406487918,0.0,0.40284673949,0.0367428003972,0.915129151292,0.367952522255,0.528277634961,0.24678663239100002,0.0,0.0,0.0,0.0,0.22493573264800001,690.208789652,0.0457239904939,10.0,1.0,7.0,1.0,138.13217528200002,217.914980728,33500.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,778,3.86,810,778,328500.0,924.0,34.025,-118.196,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.134392585237,0.140350877193,0.0125786163522,0.0235021516054,0.125455147302,0.125786163522,0.0589208871235,0.10360807679600001,0.048659384309800005,0.045349222111900005,0.09897384971860002,0.866323907455,0.825396825397,0.0782258064516,0.059677419354800004,0.031451612903200005,0.045967741935499996,0.15,0.10645161290300001,0.136290322581,0.0427419354839,0.15564516129,0.044354838709699994,0.0806451612903,0.0,0.0395061728395,0.295061728395,0.627615062762,0.0032414910859,0.5996758508910001,0.09400324149110001,0.145056726094,0.0,0.0129659643436,0.130470016207,0.19837398374,0.173983739837,0.22764227642299997,0.212195121951,0.111382113821,0.06504065040649999,0.460443561735,0.291294273419,31.0,25.0,6037,204910,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.4924284913,0.523785120618,0.00899742930591,-4.710816375119999,0.00907862449916,-4.701832584719999,0.0102827763496,-4.5772849825,75,85,15,16,21,9,0,38,0,10,14.72
651,651,25.0,12.0,3753.58699867,6037204920,45245.676998400006,Los Angeles County,80,171,0,441,813,21,1532,6,986,0.0,0.3737,0,114,0,415,613,84,0,0,6.25,14546.25,0.3513426,25.0,58185.0,11909.0,2570,7314.798000000001,170,547,0,0,62,0,533,31,1944,ca,0.3513426,129,0.0,9462.59356079,22159318.3876,0.530678851175,0.287859007833,0.111618798956,0.0522193211488,0.0137075718016,0.00391644908616,0.0,0.756420233463,0.0,0.0241245136187,0.0,0.0,0.207392996109,0.0120622568093,0.884304932735,0.310786106033,0.676998368679,0.185970636215,0.0,0.0,0.0,0.0,0.137030995106,333.373207544,0.045575178797199994,6.0,19.0,5.0,7.0,117.128209509,3636.45878916,36424.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,613,4.19,659,613,309400.0,1065.0,34.018,-118.197,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.121011673152,0.109338521401,0.0163424124514,0.0334630350195,0.152918287938,0.102723735409,0.06264591439690001,0.118677042802,0.107003891051,0.0642023346304,0.0552529182879,0.89233278956,0.959537572254,0.0760649087221,0.0101419878296,0.0050709939148100005,0.053752535497,0.237322515213,0.0608519269777,0.112576064909,0.0912778904665,0.162271805274,0.09736308316430001,0.054766734279899996,0.019269776876299997,0.0698027314112,0.447647951442,0.616949152542,0.0314401622718,0.789046653144,0.036511156186599995,0.06490872210950001,0.0,0.009127789046649999,0.05983772819469999,0.0722513089005,0.38952879581200006,0.149738219895,0.23141361256499998,0.110994764398,0.0314136125654,0.41595330739299996,0.293774319066,33.6,24.0,6037,204920,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.4268929504,0.384089085376,0.008156606851550001,-4.8089270235,0.008237802044789999,-4.799021712780001,0.00978792822186,-4.62660546671,75,85,15,16,21,9,0,38,0,10,14.72
652,652,185.0,151.0,4889.81218842,6037137402,110956.962025,Los Angeles County,1027,968,131,1101,201,284,3921,209,2157,101.0,0.4707,32,473,0,1549,2054,0,0,0,14.0,25816.5,1.190393,56.0,103266.0,41184.0,5709,4795.895,86,1363,300,457,0,0,324,244,4384,ca,1.190393,309,0.0,20355.8451355,38221142.4997,0.0512624330528,0.280795715379,0.24687579699099998,0.261922978832,0.0724305024229,0.053302728895699994,0.033409844427400005,0.7679103170430001,0.080049045367,0.0,0.0525486074619,0.0,0.0567524960589,0.042739534068999996,0.8746958637469999,0.0630961115187,0.754138266796,0.230282375852,0.0,0.015579357351500001,0.0,0.0,0.0,2703.68673614,0.563750177771,162.0,23.0,135.0,16.0,3218.44976489,1671.36242353,82985.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,2054,2.73,2217,2054,650900.0,1930.0,34.157,-118.626,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.0653354352776,0.06095638465580001,0.0528989315116,0.07987388334210001,0.115957260466,0.107549483272,0.0959887896304,0.17358556664900002,0.0747941846208,0.0476440707655,0.0707654580487,0.663583252191,0.938628158845,0.0737134909597,0.0,0.0667593880389,0.20305980528499998,0.127955493741,0.128419100603,0.0236439499305,0.0783495595735,0.114974501623,0.00973574408901,0.12424663885,0.0,0.0735227785295,0.61750112765,0.666910153397,0.152737752161,0.752161383285,0.0,0.060999039385199995,0.0,0.00768491834774,0.017771373679200002,0.12925170068,0.250566893424,0.195011337868,0.08219954648529999,0.135487528345,0.200113378685,0.355646306818,0.07794744318180001,47.3,31.0,6037,137402,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,14.551389951600001,0.39609702558700005,0.0657254138267,-2.72226961205,0.0658066090199,-2.7210350046599996,0.0662122687439,-2.7148895047500003,75,85,15,16,21,9,0,38,0,10,14.72
653,653,0.0,0.0,0.0,6037205110,40385.1037851,Los Angeles County,70,178,0,345,1412,6,2011,0,1534,0.0,0.3899,0,199,0,419,819,201,0,0,8.25,1905.5,0.11079589999999999,33.0,7622.0,9691.0,3826,34531.97,229,645,44,71,13,0,1249,40,2409,ca,0.11079589999999999,89,0.0,12480.5956543,2818873.06644,0.702138239682,0.171556439582,0.08851317752360001,0.034808552958699994,0.0029835902536100006,0.0,0.0,0.629639309984,0.0185572399373,0.00339780449556,0.011500261369600001,0.0,0.32645060114999996,0.0104547830633,0.9451632778799999,0.35503875969000004,0.5115995116,0.24297924297899998,0.0,0.0,0.0,0.0,0.24542124542100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35388.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,819,4.67,876,819,,1140.0,34.024,-118.214,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.133559853633,0.14532148457900002,0.00209095661265,0.00156821745949,0.16283324621,0.0872974385781,0.044955567172,0.08154730789339999,0.0933089388395,0.0371144798745,0.104809200209,0.787545787546,0.828828828829,0.060625814863099994,0.0110821382008,0.00456323337679,0.013037809648,0.0567144719687,0.0554106910039,0.312907431551,0.0788787483703,0.185788787484,0.0404172099087,0.09517601043019999,0.013689700130399999,0.0650684931507,0.0,,0.0079575596817,0.571618037135,0.0815649867374,0.133289124668,0.0,0.00663129973475,0.187665782493,0.057486631015999996,0.289438502674,0.14371657754,0.30213903743299997,0.108288770053,0.037433155080199995,0.5188186095139999,0.322268687925,26.4,30.0,6037,205110,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,9.52560914967,0.49638686960100004,0.0,-inf,8.11951932446e-05,-9.41865450904,0.001221001221,-6.70808408385,75,85,15,16,21,9,0,38,0,10,14.72
654,654,21.0,10.0,1281.74851806,6037205120,34049.8371336,Los Angeles County,55,269,0,361,1127,23,1835,0,1139,3.0,0.4664,0,282,0,485,921,154,0,0,10.5,23970.25,0.566076,42.0,95881.0,10593.0,3288,5808.408,278,736,95,41,0,0,1191,37,1924,ca,0.566076,231,0.0,16091.918811000001,36284814.5312,0.61416893733,0.19673024523200003,0.14659400545,0.029972752043599997,0.0125340599455,0.0,0.0,0.585158150852,0.012469586374700001,0.0,0.0288929440389,0.0,0.36222627737199997,0.0112530413625,0.8313868613140001,0.377717391304,0.526601520087,0.306188925081,0.0,0.0,0.0,0.0,0.167209554832,187.37572835900002,0.0322593986639,7.0,14.0,6.0,4.0,106.068902807,1175.67961526,25201.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,921,3.57,952,921,222900.0,906.0,34.019,-118.211,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.146289537713,0.11587591240900001,0.0133819951338,0.010340632603399999,0.136861313869,0.13959854014599998,0.052311435523100004,0.08972019464719999,0.0970194647202,0.057177615571800004,0.0745133819951,0.7991313789360001,0.916666666667,0.0869183494293,0.0342405618964,0.014925373134299999,0.0324846356453,0.17120280948199998,0.061457418788400005,0.242317822651,0.029850746268700004,0.07638279192269999,0.04038630377519999,0.07638279192269999,0.00877963125549,0.032563025210099995,0.11344537815099999,0.555555555556,0.030728709394200002,0.7111501316940001,0.027216856892,0.09394205443369999,0.0,0.00438981562774,0.107989464442,0.044384057971,0.253623188406,0.217391304348,0.297101449275,0.0951086956522,0.060688405797100005,0.479622871046,0.352493917275,30.3,27.0,6037,205120,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.0316076294,0.525265138733,0.00651465798046,-5.03370056703,0.006595853173699999,-5.02131413443,0.007600434310529999,-4.8795498872000005,75,85,15,16,21,9,0,38,0,10,14.72
655,655,19.0,17.0,497.942503229,6037599000,89764.3846781,Los Angeles County,252,501,51,716,540,108,2204,36,1792,,0.4977,0,623,0,447,1227,157,0,0,,,1.224071,,,31618.0,3571,2917.315,99,807,2,7,0,0,277,331,2954,ca,1.483962,121,0.2598915,,,0.24500907441,0.32486388384799997,0.22731397459199998,0.11433756805800001,0.049001814882,0.016333938294,0.023139745916499997,0.827219266312,0.0019602352282300003,0.0,0.000560067208065,0.0,0.077569308317,0.0926911229348,0.936748562467,0.12267657992599999,0.36430317848399996,0.5077424612879999,0.0,0.0,0.0,0.0,0.127954360228,218.36525525599998,0.0907436967011,18.0,1.0,16.0,1.0,324.04574092,173.89676230900002,60375.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1227,2.9,2092,1227,739000.0,1412.0,33.344,-118.33,246.0,7.39,28.26,13.18,0.0,17.6,0.515,5.2,98.6,4.6,19.5,767.0,2841.0,0.08092971156539999,0.126575189023,0.0187622514702,0.0156818818258,0.131335760291,0.12265471856599999,0.0812097451694,0.120974516942,0.0896107532904,0.0660879305517,0.06440772892749999,0.657701711491,1.0,0.0318080357143,0.0128348214286,0.0150669642857,0.051339285714300006,0.07979910714289999,0.07142857142860001,0.0,0.0,0.1484375,0.0736607142857,0.419642857143,0.009486607142860001,0.413479923518,0.140535372849,0.608843537415,0.0375,0.247023809524,0.513095238095,0.05833333333330001,0.0125,0.0684523809524,0.0107142857143,0.556586270872,0.39146567718,0.0160791589363,0.025974025974,0.009894867037719999,0.0,0.252530933633,0.290494938133,34.8,9.0,6037,599000,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,12.581215970999999,0.301095487381,0.0130399348003,-4.33973872247,0.0131211299936,-4.3335313716199995,0.0138549307253,-4.27911410065,75,85,15,16,21,9,0,38,0,10,14.72
656,656,45.0,39.0,878.087039872,6037552602,75562.6984127,Los Angeles County,432,847,7,779,640,157,2907,45,2029,6.0,0.4261,0,137,0,981,1134,16,0,0,8.0,22739.0,0.5307264,32.0,90956.0,19700.0,4690,8836.945,181,1025,1445,85,31,104,1036,72,1917,ca,0.5307264,221,0.0,12009.448290999999,34531978.8768,0.22015823873399998,0.267973856209,0.291365669075,0.148606811146,0.0540075679395,0.015479876161,0.00240798073615,0.408742004264,0.018123667377400003,0.00660980810235,0.308102345416,0.022174840085299997,0.220895522388,0.0153518123667,0.901777777778,0.176585365854,0.865079365079,0.120811287478,0.0,0.0,0.0,0.0,0.014109347442700001,1654.5003977,0.18722538163600003,45.0,0.0,39.0,0.0,878.087039872,0.0,61588.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1134,4.1,1142,1134,362700.0,1438.0,33.891,-118.064,246.0,7.39,28.26,13.18,0.0,17.6,0.515,5.2,98.6,4.6,19.5,767.0,2841.0,0.108315565032,0.185714285714,0.011513859275100001,0.0217484008529,0.09829424307039998,0.161833688699,0.045842217484,0.09488272921110001,0.0731343283582,0.0381663113006,0.06631130063969999,0.903880070547,0.9347826086959999,0.0428782651552,0.0428782651552,0.00936421882701,0.05766387382950001,0.19812715623500002,0.08920650566780002,0.15869886643699999,0.07047806801380001,0.094627895515,0.0808279940858,0.129620502711,0.0,0.00700525394046,0.5823117338,0.78045112782,0.0543259557344,0.7791750503020001,0.00553319919517,0.113682092555,0.0,0.0,0.036217303822900004,0.08138297872339999,0.268617021277,0.18031914893599998,0.221808510638,0.159574468085,0.06968085106380001,0.375692963753,0.219189765458,30.4,28.0,6037,552602,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,12.7815617475,0.68810852833,0.0343915343915,-3.36994483816,0.03447272958480001,-3.36758671433,0.035273368606699995,-3.3446270301700003,75,85,15,16,21,9,0,38,0,10,14.72
657,657,0.0,0.0,0.0,6037599100,101907.964602,Los Angeles County,37,245,13,43,9,27,374,0,343,,0.3981,14,62,0,26,113,11,0,0,,,130.2592,,,44783.0,493,3.78476,0,75,7,0,10,17,32,9,418,ca,554.3744,25,424.1151,,,0.024064171123,0.11497326203199999,0.655080213904,0.0989304812834,0.07219251336900001,0.0,0.0347593582888,0.8478701825560001,0.0,0.0202839756592,0.014198782961500001,0.0344827586207,0.06490872210950001,0.018255578093299998,0.9320652173909999,0.0,0.23008849557500002,0.548672566372,0.0,0.12389380531,0.0,0.0,0.0973451327434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,113,2.65,195,113,,879.0,33.154,-118.469,246.0,7.39,28.26,13.18,0.0,17.6,0.515,5.2,98.6,4.6,19.5,767.0,2841.0,0.107505070994,0.156186612576,0.0,0.0344827586207,0.152129817444,0.22718052738299999,0.0,0.188640973631,0.0,0.0344827586207,0.052738336714,0.663716814159,1.0,0.064139941691,0.33527696793,0.0,0.0495626822157,0.137026239067,0.0262390670554,0.0,0.0,0.10787172011700001,0.034985422740500004,0.119533527697,0.0,0.420512820513,0.06666666666669999,1.0,0.08311688311689999,0.163636363636,0.212987012987,0.12207792207800001,0.0,0.0961038961039,0.0,0.48158640226599997,0.164305949008,0.0368271954674,0.0,0.039660056657199995,0.0,0.128358208955,0.191044776119,39.8,54.0,6037,599100,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,14.3556149733,0.274767639447,0.0,-inf,8.11951932446e-05,-9.41865450904,0.008849557522120001,-4.72738781871,75,85,15,16,21,9,0,38,0,10,14.72
658,658,67.0,15.0,5133.04790176,6037206010,31371.373679199998,Los Angeles County,210,299,0,371,1170,45,2142,47,1330,6.0,0.4899,0,174,0,781,1041,86,0,0,9.25,17330.0,0.5475411,37.0,69320.0,11612.0,3157,5765.776999999999,270,652,1078,134,0,0,1080,50,815,ca,0.555476,110,0.007934785,14126.4255859,26121103.069000002,0.546218487395,0.173202614379,0.139589169001,0.0980392156863,0.0210084033613,0.0219421101774,0.0,0.258156477669,0.0424453595185,0.0,0.341463414634,0.0,0.34209692746299997,0.0158378207159,0.923611111111,0.414110429448,0.750240153698,0.167146974063,0.0,0.0,0.0,0.0,0.0826128722382,252.014696263,0.044342133487900004,8.0,59.0,6.0,9.0,139.988115421,4993.05978634,19213.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1041,3.0,1077,1041,367100.0,648.0,34.07,-118.23200000000001,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.0880582831802,0.158378207159,0.0101362052582,0.0402280646183,0.11846689895500001,0.14634146341499998,0.0959771935382,0.108964206525,0.059550205891699994,0.0345264491606,0.0785555907507,0.6263208453410001,0.985507246377,0.0736842105263,0.0195488721805,0.0127819548872,0.0293233082707,0.2,0.110526315789,0.161654135338,0.0413533834586,0.07142857142860001,0.0511278195489,0.12406015037599999,0.0,0.033426183844,0.110492107707,0.731092436975,0.0566483084186,0.36270653029100003,0.118804091267,0.13375295043299998,0.00708103855232,0.0,0.223446105429,0.0758965804837,0.19599666388700002,0.23436196830699998,0.255212677231,0.0825688073394,0.155963302752,0.599303135889,0.257839721254,36.8,28.0,6037,206010,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.809990662899999,0.6976752166150001,0.005763688760810001,-5.15617759939,0.005844883954050001,-5.14218853814,0.006724303554270001,-5.00202691956,75,85,15,16,21,9,0,38,0,10,14.72
659,659,121.0,39.0,12507.017284399999,6037206031,105356.57820399999,Los Angeles County,1230,564,13,223,142,434,2771,165,2288,4.0,0.4847,0,788,0,779,1771,204,0,0,48.75,91852.25,1.7739340000000001,195.0,367409.0,61250.0,3124,1761.057,31,578,1265,129,0,14,75,232,1409,ca,1.827261,131,0.05332689,71964.8828979,138976453.664,0.051245037892500005,0.0804763623241,0.203536629376,0.443883074702,0.156622158066,0.0595452905088,0.0046914471309999995,0.45102432778499996,0.041293213828400004,0.0,0.404929577465,0.0044814340589,0.0240076824584,0.0742637644046,0.9458453906569999,0.053633217993099995,0.439864483343,0.44494635798999993,0.0,0.0,0.0,0.0,0.115189158667,253.73414278799999,0.148411812895,19.0,102.0,16.0,23.0,463.638503486,12043.3787809,82684.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1771,1.76,2029,1771,476200.0,2185.0,34.034,-118.23100000000001,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.0496158770807,0.38476312420000003,0.00800256081946,0.005441741357229999,0.223111395647,0.0960307298335,0.0489756722151,0.12067861715700001,0.00704225352113,0.00480153649168,0.0089628681178,0.326369282891,1.0,0.0231643356643,0.0113636363636,0.113199300699,0.058129370629400004,0.15734265734300001,0.216783216783,0.0537587412587,0.0638111888112,0.112762237762,0.017482517482499998,0.142045454545,0.0,0.127156234598,0.290290783637,0.79117147708,0.143814202769,0.6065207682,0.0241179097812,0.0674408217954,0.0138454667262,0.0218847699866,0.10719071013800001,0.0709441836202,0.24413145539900002,0.242044861763,0.190401669275,0.15753781950999998,0.0500782472613,0.12355953905200001,0.142765685019,35.1,30.0,6037,206031,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,15.495488993099999,0.6247924047600001,0.00903444381705,-4.70671091554,0.009115639010299999,-4.69776376796,0.009599096555620001,-4.64608629373,75,85,15,16,21,9,0,38,0,10,14.72
